id,name,artists,album,release_date,energy,danceability,popularity,keywords
77gskLti3ilCnuwlDq0m8j,"Phir Kabhi (From ""M.S.Dhoni - The Untold Story"")",Arijit Singh,2016 Shining Star - Arijit Singh,2016-12-30,0.664,0.405,58,"['phir', 'kabhi', 'msdhoni', 'untold', 'story', 'song', 'singh', 'mp3', 'arijit', 'download']"
1QF1xyTxnAosUDhDPht8zZ,Mujhko Barsaat Bana Lo,Armaan Malik,Bollywood Romantic Songs With Armaan Malik,2017-07-20,0.682,0.543,45,"['bana', 'lo', 'mujhko', 'barsaat', 'song', 'ààààà', 'àààà¾à', 'ààà¾', 'à²à', 'apne']"
4OEBP1iwGmLtcM8UKRLm80,"Itni Si Baat Hain (From ""Azhar"")","Arijit Singh, Antara Mitra",Ultimate Love Songs - Arijit Singh,2020-05-19,0.768,0.56,65,"['hai', 'itni', 'si', 'baat', 'hain', 'song', 'mujhe', 'tumse', 'àààà', 'àà']"
5O932cZmzOZGOGZz9RHx20,Khairiyat,"Pritam, Arijit Singh",Chhichhore,2019-08-31,0.481,0.534,71,"['khairiyat', 'song', 'hai', 'àààààà', 'pucho', 'mera', 'bin', 'filhaal', 'hain', 'download']"
6fW78cd0p3ZDUzoqvx2Xqe,Muskurane - Romantic,"Jeet Gannguli, Arijit Singh",Citylights (Original Motion Picture Soundtrack),2014-05-12,0.577,0.567,65,"['songs', 'arijit', 'singh', 'love', 'romantic', 'hit', 'playlist', 'bollywood', 'music', 'beautiful']"
0oyXtweTvTKBU8YlQFma0G,"Salamat (From ""Sarbjit"") (feat. Arijit Singh, Tulsi Kumar)","Amaal Mallik, Arijit Singh, Tulsi Kumar",Mesmeric Vocalzz - Tulsi Kumar,2019-03-04,0.57,0.44,57,"['salamat', 'rahe', 'song', 'àà²à¾àà', 'chahe', 'na', 'mere', 'main', 'mein', 'tu']"
4Q3oEhpsDommo2naYhCpAl,Tujh Mein Rab Dikhta Hai - II,"Salim–Sulaiman, Shreya Ghoshal, Jaideep Sahni",Rab Ne Bana Di Jodi,2008-11-06,0.3,0.334,64,"['ààà', 'mein', 'rab', 'hai', 'tujh', 'dikhta', 'ii', 'song', 'àà', 'ààààà¾']"
6FjbAnaPRPwiP3sciEYctO,Raabta,"Pritam, Arijit Singh",Agent Vinod,2012-02-24,0.581,0.657,71,"['song', 'hai', 'raabta', 'ke', 'liye', 'kisi', 'kuch', 'toh', 'se', 'hain']"
13tg1zpSfWyFQbv09a9LPD,"Tu Har Lamha (From ""Khamoshiyan"")","Bobby-Imran, Arijit Singh","Tu Har Lamha (From ""Khamoshiyan"")",2014-12-29,0.538,0.311,59,"['tu', 'har', 'lamha', 'song', 'mp3', 'arijit', 'singh', 'download', 'songs', 'music']"
4Izua7XOcXRyWmOGWDDppr,Sab Tera,"Armaan Malik, Shraddha Kapoor",Bollywood Romantic Songs With Armaan Malik,2017-07-20,0.642,0.505,56,"['tera', 'sab', 'song', 'hoon', 'hai', 'toh', 'main', 'mein', 'kuch', 'mp3']"
3Kl8p2PxVf8eAayLwTxOIm,Dil Ibaadat,"Pritam, KK",Tum Mile (Original Motion Picture Soundtrack),2009-09-08,0.859,0.59,69,"['dil', 'ibaadat', 'song', 'ààà²', 'ààà¾àà', 'mp3', 'kk', 'download', 'songs', 'music']"
7txLCGOXyDlDXTjtR1Sk4v,Tu Jo Mila,"Pritam, KK",Bajrangi Bhaijaan,2015-07-07,0.591,0.576,62,"['tu', 'jo', 'na', 'mila', 'àà', 'dil', 'kya', 'song', 'àà¾', 'ààà²à¾']"
4A7eOIbt19Wk5OXjVxE3SI,"Har Kisi Ko (From ""Boss)","Arijit Singh, Neeti Mohan",Love Dose Arijit Singh,2016-02-11,0.705,0.553,59,"['ki', 'aaj', 'raat', 'stree', '2', 'song', 'le', 'jaan', 'maza', 'husn']"
0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,"Vishal-Shekhar, KK, Shilpa Rao, Anvita Dutt Guptan",Bachna Ae Haseeno,2008-07-05,0.634,0.404,73,"['khuda', 'jaane', 'tum', 'ke', 'mein', 'hai', 'se', 'song', 'hi', 'hoon']"
2HqSND303T7sT0wOPj3K3C,Mareez - E - Ishq,"Shaarib Toshi, Arijit Singh",Zid (Original Motion Picture Soundtrack),2014-11-15,0.63,0.526,62,"['mareez', 'e', 'ishq', 'song', 'mp3', 'arijit', 'singh', 'download', 'songs', 'music']"
0l6g8Z8mqGbGXFOjigYetD,Hawayein,"Pritam, Arijit Singh",Jab Harry Met Sejal (Original Motion Picture Soundtrack),2017-08-03,0.601,0.606,71,"['hawayein', 'song', 'à¹àµà¾àà', 'mp3', 'pritam', 'download', 'songs', 'music', 'jab', 'harry']"
2uaj8aT0FXxqbBarhLmRHv,"Deewana Kar Raha Hai (From ""Raaz 3"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,2022-06-04,0.736,0.538,50,"['hai', 'raha', 'deewana', 'kar', 'song', 'ab', 'jaayein', 'ye', 'tera', 'mp3']"
5pKh7avN31GpBe4JKhXKmF,"Pee Loon (From ""Once Upon A Time In Mumbaai"")","Pritam, Mohit Chauhan",Brilliant Melodist Pritam,2022-06-13,0.721,0.656,47,"['tere', 'hai', 'sang', 'pee', 'loon', 'upon', 'time', 'mumbaai', 'song', 'mujhko']"
4bD9z9qa4qg9BhryvYWB7c,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",Yeh Jawaani Hai Deewani,2013-03-30,0.555,0.59,73,"['kabira', 'encore', 'song', 'ààààà¾', 'ààààà', 'teri', 'maan', 'na', 'kaisi', 'khudgarzi']"
7cWnks0lsRtpAi87COOiXK,O Re Piya,"Salim–Sulaiman, Rahat Fateh Ali Khan, Jaideep Sahni",Aaja Nachle,2007-10-18,0.532,0.586,69,"['piya', 'song', 'sa', 'pa', 'hai', 'ga', 'haaye', 'ni', 'mp3', 'haye']"
18YHbIhrleUkKKj2DvEp79,Zara Sa,"Pritam, KK",Jannat (Original Motion Picture Soundtrack),2008-03-07,0.91,0.468,71,"['zara', 'sa', 'song', 'àà¼àà¾', 'àà¾', 'mp3', 'kk', 'download', 'songs', 'music']"
1awtp7rf6ajhGY9BgzCHeZ,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)","Mithoon, Arijit Singh, Sunidhi Chauhan",Shivaay,2016-10-07,0.557,0.523,63,"['hai', 'yeh', 'bhula', 'de', 'tu', 'darkhaast', 'mein', 'song', 'meri', 'duniya']"
5jOHD4c6UayVZn9Xm7IvyO,Rabba,Mohit Chauhan,Heropanti,2014-04-21,0.766,0.292,56,"['luck', 'rabba', 'barsa', 'song', 'ààààà¾', 'à²à', 'àààà¾', 'de', 'na', 'ki']"
0IudGhdeJZwJ0Ps6ndtQDt,Falak Tak,"Vishal-Shekhar, Udit Narayan, Mahalakshmi Iyer, Kausar Munir",Tashan,2008-03-27,0.697,0.718,67,"['falak', 'tak', 'chal', 'saath', 'song', 'àà²à', 'àà', 'mein', 'yeh', 'mere']"
2bzgUZjCj2opToH4ilP7W0,Kya Tujhe Ab Ye Dil Bataye,Falak Shabbir,Sanam Re,2016-01-04,0.383,0.538,50,"['kya', 'tujhe', 'ab', 'ye', 'dil', 'bataye', 'song', 'àààà¾', 'àààà', 'ààà']"
0kWWPtEWjmQVEu4V0esXJ8,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,2022-06-04,0.74,0.568,48,"['tu', 'guzarish', 'hai', 'pyaas', 'song', 'àààà¾ààà', 'raas', 'aa', 'paas', 'meri']"
5LwlAJEkUeJEDBbN14RV6o,Saanson Ko,"Shaarib Toshi, Arijit Singh",Zid (Original Motion Picture Soundtrack),2014-11-15,0.746,0.634,54,"['saanson', 'ko', 'song', 'àà¾àààà', 'àà', 'mp3', 'arijit', 'singh', 'download', 'songs']"
2r32XiAWtZbT3eLUvf4pag,Jee Le Zaraa,Vishal Dadlani,Talaash,2012-10-18,0.698,0.584,66,"['le', 'jee', 'zaraa', 'hai', 'song', 'àààà', 'à²à', 'ààà¾', 'dil', 'aa']"
7eQl3Yqv35ioqUfveKHitE,Tum Se Hi,"Pritam, Mohit Chauhan",Jab We Met,2007-09-21,0.538,0.609,76,"['hi', 'se', 'tum', 'hai', 'na', 'song', 'ààà', 'àà', 'à¹à', 'mein']"
3zb5Omz3mP7XRl7fDfiquc,Rehnuma,"Shreya Ghoshal, Inder Bawra",Rocky Handsome,2016-03-04,0.62,0.582,49,"['rehnuma', 'song', 'àà¹àààà¾', 'se', 'tu', 'jaake', 'mere', 'aage', 'toh', 'hai']"
04y4IqZt14y7k7pXYE19Zy,Be Intehaan,"Atif Aslam, Sunidhi Chauhan, Pritam",Best of Romance: Atif Aslam & Pritam,2023-04-20,0.696,0.56,54,"['intehaan', 'song', 'yun', 'na', 'beintehaan', 'rahe', 'le', 'mp3', 'suno', 'teri']"
216L4bediHLhvI7MQgOSAz,"Tune Jo Na Kaha (From ""New York"")","Pritam, Mohit Chauhan, Sandeep Shrivastava",30 Hits of Pritam,2023-06-13,0.473,0.502,55,"['tune', 'jo', 'na', 'kaha', 'new', 'york', 'song', 'mp3', 'pritam', 'download']"
3uwEiSugkRpLharCj5sWA4,"Kaise Mujhe (From ""Ghajini"")","Benny Dayal, Shreya Ghoshal",Best Of Shreya Ghoshal,2018-03-09,0.414,0.59,54,"['àààà', 'mujhe', 'kaise', 'song', 'aa', 'ho', 'tum', 'main', 'mp3', 'na']"
4wqyrrwu6HCZWqdbOx53JX,"Humnava (From ""Hamari Adhuri Kahani"")","Mithoon, Papon","Humnava (From ""Hamari Adhuri Kahani"")",2015-05-21,0.478,0.341,60,"['humnava', 'hamari', 'adhuri', 'kahani', 'song', 'à¹àààààµà¾', 'ààààà', 'à¹àà¾àà', 'à', 'àààà']"
678JJ0TF3KFkzw6bIFKcew,"Haareya (From ""Meri Pyaari Bindu "")","Sachin-Jigar, Arijit Singh, Priya Saraiya",YRF Top 10 - Midnight Hour,2021-02-17,0.392,0.675,57,"['haareya', 'meri', 'pyaari', 'bindu', 'song', 'mp3', 'sachinjigar', 'download', 'songs', 'music']"
70O5Rpo2B2FB4B5bf68JWw,Apnaa Mujhe Tu Lagaa,Sonu Nigam,1920 Evil Returns,2012-10-09,0.682,0.47,56,"['hai', 'tu', 'mujhe', 'kya', 'lagaa', 'ho', 'apnaa', 'song', 'main', 'mera']"
6ZXAYLZMZfI8RxRydhbqr7,Tu Zaroori,"Shaarib Toshi, Sunidhi Chauhan, Sharib Sabri",Zid (Original Motion Picture Soundtrack),2014-11-15,0.658,0.693,48,"['tu', 'zaroori', 'song', 'mp3', 'sunidhi', 'chauhan', 'download', 'songs', 'music', 'zid']"
5ecrmd9bRGk3JoYi5Y4yPL,"Bheegi Si Bhaagi Si (From ""Raajneeti"")","Pritam, Mohit Chauhan, Antara Mitra",Yours Truly Pritam,2017-06-14,0.867,0.564,50,"['si', 'bheegi', 'bhaagi', 'lofi', 'flip', 'song', 'mp3', 'kedrock', 'sd', 'style']"
47l2Dd3XPBLio3kjbEMyDJ,Tujhe Sochta Hoon,"Pritam, KK",Jannat 2 (Original Motion Picture Soundtrack),2012-03-30,0.712,0.578,65,"['tujhe', 'sochta', 'hoon', 'song', 'mp3', 'kk', 'download', 'songs', 'music', 'jannat']"
7fW9J3EpVWVN1ouv0slAs0,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,2022-06-01,0.818,0.644,67,"['kya', 'mujhe', 'pyar', 'hai', 'hain', 'woh', 'lamhe', 'song', 'àààà¾', 'àààà']"
5WncH5iZ5GFlnXm7jKEXVP,Labon Ko,"Pritam, KK",Bhool Bhulaiyaa,2007-09-05,0.837,0.63,68,"['ko', 'mein', 'labon', 'song', 'à²ààà', 'àà', 'meri', 'tum', 'si', 'mp3']"
66uMmK9uefgoflmaxbtQCL,"Dil Kyun Yeh Mera (From ""Kites"")",KK,Evergreen Hits Of K.K.,2022-06-01,0.383,0.486,53,"['yeh', 'dil', 'kyun', 'mera', 'song', 'ààà²', 'ààààà', 'àà', 'àààà¾', 'nahi']"
2EN5aTDtX8852Ih3ss8Rih,Tum Ho Mera Pyar,"KK, Suzanne",Haunted,2011-04-13,0.702,0.56,57,"['hai', 'tum', 'ho', 'mera', 'pyar', 'mein', 'tumse', 'song', 'ààà', 'à¹à']"
7cLGKaJXLFpUU7Up34vVr1,Tera Rastaa Chhodoon Na,"Amitabh Bhattacharya, Anusha Mani",Chennai Express,2013-07-03,0.679,0.419,64,"['tera', 'na', 'chhodoon', 'rastaa', 'hai', 'song', 'àààà¾', 'àà¾àààà¾', 'àààà¼àà', 'àà¾']"
5KNuHsIeFtD0oukst77hBi,Maula Mere Maula,Roop Kumar Rathod,Anwar (Original Motion Picture Soundtrack),2006-12-01,0.737,0.548,60,"['maula', 'mere', 'space', 'song', 'mp3', 'vansh', 'vijan', 'download', 'songs', 'music']"
1oPSszvaYwj64D8Yi8ixMs,Khud Ko Tere,Mahalakshmi Iyer,1920 Evil Returns,2012-10-09,0.744,0.54,53,"['hain', 'khud', 'ko', 'tere', 'song', 'ààà', 'àà', 'àààà', 'hi', 'bhi']"
6ocOeSjnWPcSTaSsi0zIdY,Aao Milo Chalo,"Pritam, Shaan, Sultan Khan",Jab We Met,2007-09-21,0.787,0.504,61,"['lage', 'aao', 'milo', 'yeh', 'chalo', 'song', 'chal', 'ne', 'hai', 'raaste']"
5ETWuSlqFyZflTRxeiFp8j,Surili Akhiyon Wale,"xSyborg, RaiderXD, Lanceas",Surili Akhiyon Wale,2001-01-01,0.589,0.503,0,"['surili', 'wale', 'se', 'akhiyon', 'song', 'aankhiyon', 'ààààà²à', 'à', 'ààààà', 'àµà¾à²à']"
02N5ZxOVugGQmKeIT0VXUx,Tu Meri Dost Hain,"Benny Dayal, Shreya Ghoshal",Yuvvraaj (Original Motion Picture Soundtrack),2008-11-21,0.712,0.683,59,"['tu', 'meri', 'dost', 'hain', 'lofi', 'mix', 'song', 'mp3', 'r', 'rahman']"
2KhpXUgOIUmeXRVkXJkmVw,Yun Hi Re,"Anirudh Ravichander, Shweta Mohan",David,2013-01-10,0.52,0.497,38,"['yun', 'hi', 'song', 'mein', 'ààà', 'à¹à', 'àà', 'hai', 'tujhi', 'ki']"
7fyIuR4aaWb6iltlAoSkxF,Do Pal,"Madan Mohan, Lata Mangeshkar, Sonu Nigam, Javed Akhtar",Veer - Zaara,2004-09-18,0.556,0.247,58,"['tum', 'kahan', 'pal', 'song', 'àà', 'àªà²', 'aur', 'phir', 'chal', 'diye']"
1fnyJEbolobEfv2gtLVjmA,Kabhi Na Kabhi,Aditya Narayan,Shaapit: The Cursed,2010-02-09,0.684,0.724,59,"['kabhi', 'na', 'hai', 'ààà', 'zindagi', 'song', 'àà¾', 'humko', 'miloge', 'yakeen']"
0joXv5niso2T8YXWOlIe1X,Titli,"Chinmayi, Gopi Sundar",Chennai Express,2013-07-03,0.421,0.679,67,"['uda', 'titli', 'ke', 'hai', 'juda', 'song', 'kahin', 'àààà²à', 'en', 'dil']"
2PxZSFOv7RebkeSEwQTjr7,Tera Mera Rishta,Mustafa Zahid,Awarapan (Original Soundtrack),2022-03-21,0.895,0.575,65,"['tera', 'mera', 'rishta', 'àààà¾', 'song', 'àààààà¾', 'purana', 'hai', 'mp3', 'mustafa']"
6GvDQwUHPESFltD1vg7Qy9,"Kabhi Jo Baadal Barse (Female Version) [From ""Jackpot""]",Shreya Ghoshal,Best Of Shreya Ghoshal,2018-03-09,0.35,0.544,44,"['kabhi', 'jo', 'barse', 'baadal', 'female', 'main', 'song', 'loon', 'tu', 'mujhe']"
2WUTAX3XiWnpXeyjdokgqF,Hum Naa Rahein Hum,Benny Dayal,Creature 3D,2014-08-16,0.527,0.694,39,"['hum', 'à¹à', 'naa', 'rahein', 'song', 'mein', 'àà¾', 'àà¾à¹àà', 'chale', 'lage']"
4N66qcycDiFLJGjnXiKbKX,Sajde,"Pritam, KK, Sunidhi Chauhan",Khatta Meetha,2010-06-21,0.638,0.693,64,"['hai', 'sajde', 'song', 'ààà¼àà', 'maine', 'tu', 'phir', 'tujhe', 'maangi', 'paaya']"
6s36KDFgCWW4lqDJ0njm7p,"Raat Bhar (From ""Heropanti"")","Arijit Singh, Shreya Ghoshal",Groove With Arijit Singh,2019-05-22,0.88,0.619,55,"['raat', 'bhar', 'song', 'aa', 'àà¾à', 'àà', 'jaayein', 'na', 'ghar', 'mp3']"
3jzMdR6oxUKSQ1WgCDHZah,Kuchh Toh Hua Hai,"Ankit Tiwari, Tulsi Kumar",Singham Returns,2014-08-05,0.664,0.4,41,"['hai', 'hua', 'kuch', 'toh', 'song', 'ààà', 'àà', 'à¹àà', 'à¹à', 'jo']"
6UEhNvccAc4OyEDJYB5brb,Ek Din Teri Raahon,"Javed Ali, Pritam",Naqaab - Original Motion Picture Soundtrack,2007-07-13,0.867,0.606,65,"['ek', 'din', 'mein', 'yeh', 'na', 'teri', 'raahon', 'dil', 'keh', 'song']"
3ELkIxDoWKGllVJty2aGXU,Tumhe Apna Banane Ka,"Armaan Malik, Neeti Mohan",Bollywood Romantic Songs With Armaan Malik,2017-07-20,0.604,0.503,46,"['hai', 'tumhe', 'ka', 'apna', 'banane', 'song', 'ààààà¹àà', 'à', 'àªàà¾', 'ààà¾àà']"
2rzNEOctkJWAQmxwoX4It2,Sun Le Zara,Arijit Singh,Singham Returns,2014-08-05,0.566,0.487,47,"['zara', 'sun', 'le', 'song', 'meri', 'duaa', 'main', 'mp3', 'sunle', 'arijit']"
6CTN8S2qzPwZdwwp0Nugvy,"Shiddat Title Track (From ""Shiddat"")",Manan Bhardwaj,"Shiddat Title Track (From ""Shiddat"")",2021-09-15,0.625,0.489,59,"['shiddat', 'title', 'track', 'song', 'àààààà', 'àà¾ààà²', 'ààààà', 'mp3', 'manan', 'bhardwaj']"
7FEa01m9SgfOaam2AawVF6,Saajna (Unplugged),Falak Shabbir,"I, Me Aur Main",2013-02-05,0.427,0.372,46,"['saajna', 'hai', 'unplugged', 'song', 'àà¾ààà¾', 'à', 'ààªàà²ààà', 'toh', 'yeh', 'se']"
45wzRgkkG5gjuYS3OkFWaI,"Lo Safar (From ""Baaghi 2"")","Jubin Nautiyal, Mithoon","Lo Safar (From ""Baaghi 2"")",2018-03-13,0.469,0.527,60,"['2', 'lo', 'safar', 'ho', 'gaya', 'baaghi', 'song', 'à²à', 'ààà', 'ààààà']"
0pWcUM0z72DhTW7j0fa0QM,Besabriyaan,Armaan Malik,M.S.Dhoni - The Untold Story,2016-09-17,0.459,0.338,63,"['besabriyaan', 'song', 'ààààààààà¾à', 'jaaye', 'hai', 'ye', 'mp3', 'kyun', 'amaal', 'mallik']"
64uIY06wOtU9o8r3c1rx1x,Dil Darbadar,Ankit Tiwari,Pk,2014-11-17,0.67,0.27,41,"['dedi', 'cheez', 'dil', 'àààà', 'tujhe', 'song', 'ààà²', 'ààà', 'de', 'ye']"
0JBhoxPKHJc1ZeJrjSt0VO,Tera Ghata,Gajendra Verma,Tera Ghata,2018-06-24,0.573,0.718,70,"['tera', 'ghata', 'nahi', 'jata', 'song', 'kuch', 'pyaar', 'toh', 'ho', 'tumne']"
3Xcc5l56PFT7gOBPcT6bP8,Soniye Dil Nayi,"Ankit Tiwari, Shruti Pathak",Baaghi 2,2018-03-20,0.486,0.277,34,"['dil', 'tere', 'nayi', 'bina', 'soniye', 'lagda', 'song', 'nahi', 'nu', 'ae']"
6O6L3hL5IlKuMhMqggTX4w,"Musafir (From ""Sweetiee Weds Nri"")","Palash Muchhal, Atif Aslam, Palak Muchhal","Musafir (From ""Sweetiee Weds Nri"")",2017-05-15,0.566,0.491,62,"['muchhal', 'main', 'musafir', 'atif', 'aslam', 'sweetiee', 'weds', 'nri', 'feat', 'palak']"
6udC4b4jOSnHb9ItnXgKLR,Saibo,"Sachin-Jigar, Shreya Ghoshal, Tochi Raina",Shor in the City (Original Motion Picture Soundtrack),2011-03-28,0.429,0.619,69,"['saibo', 'song', 'àà¾ààà', 'mp3', 'shreya', 'ghoshal', 'download', 'songs', 'music', 'shor']"
2yIwJ0T9opWL6PhAYTPcPC,Chura Liya,"Sachet Tandon, Parampara Tandon, Sachet-Parampara",Chura Liya,2021-10-12,0.538,0.517,47,"['liya', 'chura', 'dil', 'song', 'àààà¾', 'à²ààà¾', 'mere', 'tha', 'ek', 'tu']"
2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")","Akhil, Dhvani Bhanushali, Kunaal Vermaa, Abhijit Vaghani","Duniyaa (From ""Luka Chuppi"")",2019-02-22,0.658,0.435,74,"['duniyaa', 'tu', 'luka', 'chuppi', 'song', 'àààààà¾', 'ààààà', 'à²ààà¾', 'àààªààªà', 'main']"
5urYiIXu1ZhfMAOsp7WDTc,"Dil Ko Karaar Aaya (From ""Sukoon"")","Yasser Desai, Neha Kakkar, Rajat Nagpal","Dil Ko Karaar Aaya (From ""Sukoon"")",2020-07-31,0.448,0.55,70,"['aaya', 'ko', 'ààààà', 'dil', 'song', 'karaar', 'sukoon', 'ààà²', 'àà', 'ààà¾à']"
0jA7224piVQUJAm8obiaHG,,,,0000,0.762,0.675,0,"['songs', 'music', 'playlist', 'àààà', 'àªààà¾àà', 'àµààààà¾àµà', 'trip', 'vrindavan', 'hindi', 'gaanacom']"
6la3Kme7O7D01fJPxgpAS5,訣愛 (劇集《蒼蘭訣》片頭曲),詹雯婷,訣愛,2022-08-15,0.62,0.45,60,"['ki', 'aaj', 'raat', 'stree', '2', 'song', 'le', 'jaan', 'maza', 'husn']"
5jAwpiIPA3IeC4OWK4eA2j,"Jeena Sikha De (From ""Srikanth"")","Arijit Singh, Ved Sharma, Kunaal Vermaa","Jeena Sikha De (From ""Srikanth"")",2024-05-07,0.676,0.276,53,"['de', 'jeena', 'gaya', 'hai', 'tu', 'mein', 'mil', 'tere', 'sikha', 'song']"
0EH7sgeiFqDa3eS7ieW2zs,Chammak Challo,"Akon, Hamsika Iyer",Ra-One,2011-09-16,0.879,0.742,72,"['challo', 'chammak', 'na', 'song', 'ààààà', 'àà²àà²à', 'aa', 'aaja', 'dikha', 'meri']"
7H3mfOvtPNA8YDF3EdKy0L,Tum Hi Ho Bandhu,"Neeraj Shridhar, Kavita Seth, Pritam",Cocktail (Original Motion Picture Soundtrack),2012-06-15,0.89,0.715,69,"['tumhi', 'ho', 'bandhu', 'à¹à', 'din', 'hi', 'sakha', 'tum', 'song', 'ààà']"
2GXXZFUxYg2LvG8SR0byOE,Jeena Jeena,Atif Aslam,Badlapur (Original Motion Picture Soundtrack),2014-12-09,0.344,0.682,73,"['jeena', 'àààà¾', 'song', 'humdum', 'hain', 'seekha', 'maine', 'mere', 'tere', 'haan']"
7BjQqiOJio4RdPL33yALKE,"Makhna - From ""Drive""","Yasser Desai, Tanishk Bagchi, Asees Kaur","Makhna (From ""Drive"")",2019-10-03,0.704,0.696,69,"['makhna', 'song', 'àààà¾', 'mp3', 'tanishk', 'bagchi', 'hindi', 'download', 'songs', '2024']"
0UZLaEOSIc5kg0cc7eszqC,Manjha,Vishal Mishra,Manjha,2020-03-17,0.515,0.524,74,"['manjha', 'haye', 'song', 'yeh', 'se', 'hai', 'dil', 'teri', 'chaat', 'pe']"
1tf2iody5iRLYYPDSBpzRc,Soulmate,"Badshah, Arijit Singh",Ek Tha Raja,2024-03-18,0.553,0.664,78,"['soulmate', 'song', 'àààà²àààà', 'mp3', 'badshah', 'download', 'songs', 'music', 'ek', 'tha']"
5a2Hoi1wuhCA6Ob7pbOlpW,Sun Saathiya,"Divya Kumar, Priya Saraiya",ABCD 2 (Original Motion Picture Soundtrack),2018-08-24,0.667,0.469,69,"['sun', 'saathiya', 'song', 'mp3', 'priya', 'saraiya', 'download', 'songs', 'music', 'abcd']"
11qnwt18ZckPqchzK2I3U7,Dil Jhoom,"Mithoon, Arijit Singh, Sayeed Quadri",Gadar 2 (Original Motion Picture Soundtrack),2023-08-05,0.473,0.579,72,"['ki', 'aaj', 'raat', 'stree', '2', 'song', 'le', 'jaan', 'maza', 'husn']"
1gwO79MdYdumgIjxq8eCxB,Bahara,"Vishal-Shekhar, Shreya Ghoshal, Sona Mohapatra",I Hate Luv Storys (Original Motion Picture Soundtrack),2010-05-25,0.739,0.595,65,"['bahara', 'hate', 'luv', 'storys', 'chill', 'version', 'song', 'mp3', 'vishalshekhar', 'bollywood']"
3xMHXmedL5Rvfxmiar9Ryv,Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",Jawan,2023-09-05,0.845,0.575,74,"['hai', 'ho', 'chaleya', 'main', 'song', 'dil', 'tere', 'ke', 'tera', 'gaya']"
3f0wz6zcA7XkQiGm0qNF5r,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh, Tanishk Bagchi","Thodi Jagah (From ""Marjaavaan"")",2019-10-18,0.467,0.621,72,"['main', 'thodi', 'jagah', 'song', 'jaaun', 'de', 'kahin', 'mujhe', 'tere', 'mp3']"
5GeBgck1MU2tlIkMpsn8uT,Matargashti,Mohit Chauhan,Tamasha,2015-10-16,0.63,0.792,66,"['song', 'na', 'matargashti', 'ho', 'tang', 'mein', 'mp3', 'phir', 'hai', 'tu']"
5zCnGtCl5Ac5zlFHXaZmhy,"Sajni (From ""Laapataa Ladies"")","Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")",2024-02-12,0.413,0.428,82,"['sajni', 'laapataa', 'ladies', 'song', 'kaise', 'teri', 'mp3', 'kate', 'din', 'raat']"
5vGiuYFSGekGLgbxhV1rD5,Tu Jaane Na,"Atif Aslam, Pritam",Best of Romance: Atif Aslam & Pritam,2023-04-20,0.86,0.702,68,"['na', 'jaane', 'tu', 'aa', 'kyun', 'tum', 'song', 'àà', 'àà¾àà', 'àà¾']"
4uK0M8AI6gyFmyzUneQpbi,"Rait Zara Si (From ""Atrangi Re"")","A.R. Rahman, Arijit Singh, Shashaa Tirupati","Rait Zara Si (From ""Atrangi Re"")",2021-12-06,0.495,0.563,71,"['hai', 'zara', 'si', 'rait', 'song', 'ààà', 'àà¼àà¾', 'àà', 'ye', 'mein']"
0mWtcNIAL9jITVHl3F2SQF,Suraj Hua Maddham,"Sandesh Shandilya, Sonu Nigam, Alka Yagnik",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),2001-11-28,0.691,0.633,62,"['suraj', 'hua', 'maddham', 'song', 'àààà', 'à¹àà', 'ààààà', 'mp3', 'alka', 'yagnik']"
0pPGUL7171TRGgI6wyP8wP,Tumhe Jo Maine Dekha,"Abhijeet, Shreya Ghoshal",Main Hoon Na,2004-02-27,0.903,0.734,65,"['jo', 'maine', 'dekha', 'tumhein', 'tumhe', 'song', 'ààààà¹à', 'àà', 'àààà', 'àààà¾']"
1eZefeDb8uOsjvcbl1fJrG,"Naina (From ""Crew"")","Diljit Dosanjh, Badshah, Raj Ranjodh","Naina (From ""Crew"")",2024-03-05,0.715,0.84,78,"['naina', 'crew', 'song', 'mp3', 'diljit', 'dosanjh', 'download', 'songs', 'music', 'hindi']"
56zZ48jdyY2oDXHVnwg5Di,Tum Hi Ho,"Mithoon, Arijit Singh",Aashiqui 2,2013-04-06,0.451,0.529,74,"['ho', 'hi', 'tum', 'à¹à', 'song', 'ab', 'ààà', 'mera', 'aashiqui', 'tere']"
1WxzZoWBTmB68AtyA6ejBB,Haan Ke Haan,"Sohail Sen, Monali Thakur, Kausar Munir",Maharaj,2024-06-24,0.479,0.617,71,"['haan', 'ke', 'song', 'mp3', 'sohail', 'sen', 'download', 'songs', 'music', 'maharaj']"
